"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.995141017E1,1.682864918E0,5.940268242E-1,-7.221825886E-1
2.996134117E1,2.141411170E0,2.020096064E-1,-4.975009882E-1
2.997127317E1,2.602030846E0,-2.545386529E-1,-3.214214444E-1
2.998120417E1,2.931966421E0,-9.851751459E-1,-2.112610710E-1
2.999113600E1,3.018925043E0,-1.548461988E0,7.219794709E-2
3.000106800E1,2.783486905E0,-1.441314685E0,6.426370668E-1
3.001099900E1,2.595411798E0,-9.341166741E-1,1.235137768E0
3.002093000E1,2.782957147E0,-5.347144228E-1,1.784677806E0
3.003086200E1,3.530214350E0,-4.815187937E-1,2.011389560E0
3.004079300E1,4.578930019E0,-8.433059067E-1,2.133085320E0
3.005072400E1,5.534867333E0,-1.276090497E0,2.166739554E0
3.006065600E1,6.518597631E0,-1.782106200E0,2.171026733E0
3.007058700E1,7.490922351E0,-2.697334029E0,2.280556777E0
3.008051800E1,8.123001686E0,-3.477857797E0,2.387990886E0
3.009045000E1,8.328269945E0,-3.347508742E0,2.576552188E0
3.010038100E1,8.199550509E0,-2.318370720E0,2.889601589E0
3.011031200E1,7.980587486E0,-9.998189127E-1,3.128881348E0
3.012024400E1,7.887879882E0,1.261449069E-1,3.210575137E0
3.013017500E1,7.785558286E0,1.218652713E0,3.215790854E0
3.014010600E1,7.638791419E0,2.260532402E0,3.036626319E0
3.015003800E1,7.155251827E0,2.973155378E0,2.863526516E0
3.015996900E1,6.802995676E0,3.029982712E0,2.733781478E0
3.016990000E1,6.215914174E0,2.469559836E0,2.564284730E0
3.017983200E1,5.121540522E0,1.810156463E0,2.128054376E0
3.018976300E1,4.035808470E0,1.102564432E0,1.725936531E0
3.019969400E1,2.907265443E0,4.763773370E-1,1.711085773E0
3.020962600E1,1.552850323E0,3.701848841E-1,1.752894681E0
3.021955700E1,3.874832869E-1,5.495061243E-1,1.741472876E0
3.022948800E1,-7.816493565E-1,9.609670883E-1,1.921097002E0
3.023942000E1,-1.578735947E0,1.456068379E0,2.199271270E0
3.024935100E1,-1.961174256E0,1.778725340E0,2.317264427E0
3.025928200E1,-2.105305783E0,1.812543882E0,2.191168052E0
3.026921400E1,-2.259153044E0,1.698124396E0,1.822152611E0
3.027914500E1,-2.503858434E0,1.684363559E0,1.465232720E0
3.028907600E1,-2.800733852E0,1.639511322E0,1.225978689E0
3.029900800E1,-2.948618122E0,1.475381148E0,1.077330773E0
3.030893900E1,-2.893923851E0,1.112506453E0,8.736137795E-1
3.031887000E1,-2.899620793E0,7.633990270E-1,6.022328067E-1
3.032880200E1,-3.108130165E0,4.926466298E-1,2.729421794E-1
3.033873300E1,-3.349082227E0,3.059210604E-1,-4.555448771E-2
3.034866400E1,-3.542645531E0,4.915461838E-2,-2.791823280E-1
3.035859600E1,-3.698049905E0,-2.183610526E-1,-5.255500817E-1
3.036852700E1,-3.534358857E0,-6.917551401E-1,-8.356279278E-1
3.037845800E1,-2.852909727E0,-1.602281807E0,-1.195910552E0
3.038839000E1,-1.840589467E0,-2.845523524E0,-1.626609440E0
3.039832100E1,-1.038849662E0,-3.980558714E0,-2.139084563E0
3.040825200E1,-6.237862283E-1,-4.833160524E0,-2.733462220E0
3.041818400E1,-7.358586413E-1,-5.494344374E0,-3.394916212E0
3.042811500E1,-1.313737210E0,-5.729252170E0,-3.913715099E0
3.043804600E1,-2.092005706E0,-5.500142473E0,-3.887283930E0
3.044797800E1,-2.651090155E0,-5.089023571E0,-3.445058425E0
3.045790900E1,-2.803987243E0,-5.025480709E0,-2.842932622E0
3.046784100E1,-2.743355125E0,-5.377442161E0,-2.067128727E0
3.047777200E1,-2.782388213E0,-5.572782433E0,-1.334375542E0
3.048770300E1,-2.768767124E0,-5.533501423E0,-7.714190680E-1
3.049763400E1,-2.831683164E0,-5.618251551E0,-5.855840296E-1
3.050756600E1,-3.046898707E0,-5.648341908E0,-6.849581174E-1
3.051749700E1,-3.303240057E0,-5.415633250E0,-8.785950226E-1
3.052742900E1,-3.194887642E0,-5.579526612E0,-1.322242570E0
3.053736000E1,-2.447659090E0,-6.454756562E0,-1.677299538E0
3.054729100E1,-1.743923298E0,-7.507877523E0,-1.961566604E0
3.055722200E1,-1.662206705E0,-8.084651552E0,-2.056255245E0
3.056715400E1,-2.033704289E0,-7.901024423E0,-1.668829846E0
3.057708500E1,-2.304676541E0,-7.404505767E0,-8.454021335E-1
3.058701600E1,-2.423685506E0,-6.918125013E0,3.032835642E-2
3.059694800E1,-2.486494542E0,-6.048310170E0,1.006914509E0
3.060687900E1,-2.283315493E0,-4.851478096E0,1.807859677E0
3.061681000E1,-1.565499020E0,-3.658195868E0,2.155935069E0
3.062674200E1,-6.781425297E-1,-2.631775340E0,2.214798989E0
3.063667300E1,1.818507457E-1,-1.788138773E0,2.156374780E0
3.064660500E1,8.776314014E-1,-9.567319500E-1,2.110419173E0
3.065653600E1,1.185682018E0,-1.059486240E-1,2.098738775E0
3.066646700E1,1.104436126E0,7.609437811E-1,2.023596207E0
3.067639900E1,7.314591962E-1,1.521245538E0,1.753913265E0
3.068633000E1,2.815422642E-1,2.081816348E0,1.400775354E0
3.069626100E1,2.386131763E-2,2.570366419E0,1.158071465E0
3.070619200E1,2.531376600E-2,3.110538633E0,8.970844301E-1
3.071612400E1,3.619601905E-2,3.609287417E0,5.313587058E-1
3.072605500E1,8.401396394E-2,3.897487321E0,2.483066905E-1
3.073598600E1,2.037555850E-1,4.067229652E0,7.907313980E-2
3.074591800E1,3.967312431E-1,4.094844882E0,-1.216781823E-1
3.075584900E1,4.480282813E-1,4.037592455E0,-3.421907179E-1
3.076578100E1,4.285167074E-1,4.044224952E0,-5.513795356E-1
3.077571200E1,5.195128316E-1,4.084026949E0,-6.507120717E-1
3.078564300E1,7.120552111E-1,4.031196771E0,-6.626029694E-1
3.079557500E1,9.569886428E-1,3.754933957E0,-7.046654999E-1
3.080550600E1,1.273163965E0,3.256931278E0,-6.837348068E-1
3.081543700E1,1.846088773E0,2.536172487E0,-5.583073898E-1
3.082536900E1,2.672920150E0,1.754918402E0,-3.081529427E-1
3.083530000E1,3.473579974E0,1.115193833E0,-4.327633940E-2
3.084523100E1,3.846414816E0,5.389881527E-1,2.111874691E-1
3.085516300E1,3.820224552E0,8.915308177E-2,6.578936219E-1
3.086509400E1,3.500464302E0,-7.878713787E-2,9.937425593E-1
3.087502500E1,3.131419625E0,-6.964735508E-2,1.472293818E0
3.088495700E1,2.777630333E0,-9.380161822E-2,2.121840978E0
3.089488800E1,2.611810899E0,2.290091246E-1,2.775304896E0
3.090481900E1,2.641853893E0,6.727478886E-1,3.168921912E0
3.091475100E1,3.160387900E0,7.009092486E-1,3.448559153E0
3.092468200E1,4.166116009E0,2.595052779E-1,3.483958197E0
3.093461300E1,5.220343848E0,-5.117085528E-1,3.144710931E0
3.094454400E1,6.046068347E0,-1.011654262E0,2.852279981E0
3.095447600E1,6.523723301E0,-1.072045475E0,2.722820288E0
3.096440700E1,7.082521820E0,-1.354038559E0,2.475098319E0
3.097433800E1,7.649076671E0,-1.899385559E0,2.135460313E0
3.098427000E1,8.226904954E0,-2.057726989E0,1.889266952E0
3.099420087E1,8.603010144E0,-1.715191834E0,1.701329255E0
3.100413188E1,8.568523266E0,-8.546296245E-1,1.601268193E0
3.101406387E1,8.291571651E0,1.388514912E-1,1.472717303E0
3.102399487E1,7.911134259E0,9.374525106E-1,1.291273377E0
3.103392588E1,7.500692464E0,1.382574726E0,1.126675426E0
3.104385787E1,7.096997772E0,1.405739640E0,1.040034893E0
3.105378887E1,6.666522832E0,1.082888551E0,9.637415922E-1
3.106371987E1,6.034403737E0,6.768643284E-1,8.983393157E-1
3.107365187E1,5.007845507E0,5.009420747E-1,9.536913979E-1
3.108358287E1,3.966692042E0,3.975872755E-1,1.156176968E0
3.109351387E1,3.019324992E0,2.327899343E-1,1.379700819E0
3.110344587E1,2.104321697E0,9.403726101E-2,1.430701404E0
3.111337688E1,1.015145050E0,1.952332681E-1,1.470394642E0
3.112330787E1,-2.021166104E-1,6.525580376E-1,1.564427226E0
3.113323987E1,-1.116080271E0,1.241812364E0,1.661727233E0
3.114317088E1,-1.683191192E0,1.546170464E0,1.745707283E0
3.115310187E1,-1.858888328E0,1.473248084E0,1.708599683E0
3.116303387E1,-1.761596507E0,1.101270443E0,1.485966947E0
3.117296487E1,-1.887769480E0,7.334858412E-1,1.161790295E0
3.118289587E1,-2.204623080E0,5.840491354E-1,9.301680493E-1
3.119282787E1,-2.578108717E0,4.989762408E-1,7.664904499E-1
3.120275887E1,-2.908493358E0,3.528864813E-1,5.690831504E-1
3.121268987E1,-3.040101904E0,1.127577066E-2,3.457195125E-1
3.122262188E1,-2.943825744E0,-5.693527436E-1,6.206347983E-2
3.123255287E1,-2.890414352E0,-1.187242640E0,-3.650656468E-1
3.124248387E1,-2.978333672E0,-1.702399880E0,-8.697330556E-1
3.125241588E1,-3.238059974E0,-2.106968147E0,-1.184670523E0
3.126234687E1,-3.632055305E0,-2.400457149E0,-1.361247007E0
3.127227787E1,-3.840330788E0,-2.856878524E0,-1.444581524E0
3.128220987E1,-3.848657223E0,-3.608476700E0,-1.357927542E0
3.129214087E1,-3.709406367E0,-4.611001705E0,-1.225713226E0
3.130207187E1,-3.545494879E0,-5.383186466E0,-1.111389050E0
3.131200387E1,-3.428166988E0,-5.878214082E0,-9.813598377E-1
3.132193487E1,-3.707190857E0,-6.089666941E0,-7.680224204E-1
3.133186587E1,-4.253859912E0,-5.817826377E0,-5.053257322E-1
3.134179787E1,-4.717440033E0,-5.432693086E0,-1.555827141E-1
3.135172887E1,-5.172965029E0,-5.064161795E0,1.662737632E-1
3.136165987E1,-5.377316446E0,-4.774349521E0,4.982915318E-1
3.137159187E1,-5.053469576E0,-4.564284498E0,8.234282970E-1
3.138152287E1,-4.482760863E0,-4.522962517E0,7.697625518E-1
3.139145387E1,-4.017601410E0,-4.620368067E0,3.875581312E-1
3.140138587E1,-3.594446014E0,-4.888196856E0,-1.021532329E-1
3.141131687E1,-3.321870455E0,-5.546706190E0,-6.465359902E-1
3.142124787E1,-3.099738826E0,-6.819169074E0,-1.185823520E0
3.143117987E1,-2.840989008E0,-8.496147015E0,-1.468301339E0
3.144111087E1,-2.430542536E0,-9.597417458E0,-1.300645294E0
3.145104187E1,-2.198499876E0,-9.491600397E0,-3.284135083E-1
3.146097387E1,-2.244453143E0,-8.390926369E0,7.753432075E-1
3.147090487E1,-2.210893634E0,-7.066847774E0,1.245730584E0
3.148083588E1,-1.700318856E0,-6.039280899E0,1.428879411E0
3.149076787E1,-1.041541720E0,-4.965522190E0,1.444754602E0
3.150069887E1,-3.117244220E-1,-3.945626278E0,1.136753760E0
3.151062988E1,2.381594324E-1,-3.203851424E0,7.498364834E-1
3.152056187E1,5.066214752E-1,-2.464270445E0,3.770986319E-1
3.153049287E1,6.860397792E-1,-1.569390342E0,7.314508639E-2
3.154042387E1,1.113865930E0,-7.481149900E-1,-1.510078526E-1
3.155035587E1,1.541513157E0,1.612872577E-1,-3.010508780E-1
3.156028687E1,1.739561275E0,1.166428306E0,-4.125935698E-1
3.157021787E1,1.604990530E0,2.243678972E0,-6.219683290E-1
3.158014987E1,1.395119927E0,3.454784099E0,-8.711871850E-1
3.159008088E1,1.236944557E0,4.468807653E0,-1.108718626E0
3.160001187E1,1.218194291E0,5.217997361E0,-1.200303565E0
3.160994387E1,1.429089326E0,5.707025149E0,-1.501097202E0
3.161987488E1,1.642429082E0,5.912189913E0,-1.481183925E0
3.162980587E1,2.042176904E0,5.900469169E0,-1.280149634E0
3.163973787E1,2.534946910E0,5.611500941E0,-1.089811070E0
3.164966887E1,2.962487133E0,5.206560207E0,-8.933750296E-1
3.165959987E1,3.371767085E0,4.864820858E0,-5.871809042E-1
3.166953187E1,3.765631438E0,4.458490241E0,-2.835186231E-1
3.167946287E1,4.090482275E0,3.992609240E0,-1.395853168E-1
3.168939387E1,4.286120755E0,3.570309877E0,-1.229605132E-1
3.169932588E1,4.375139059E0,3.129566057E0,-1.369628406E-1
3.170925687E1,4.460440872E0,2.619131613E0,-9.346364915E-2
3.171918787E1,4.430572709E0,2.177980242E0,5.120055914E-2
3.172911887E1,4.422423153E0,1.813034463E0,3.232504535E-1
3.173905087E1,4.514111587E0,1.358572490E0,7.018869030E-1
3.174898187E1,4.712951710E0,8.511528701E-1,1.062678820E0
3.175891387E1,5.010531718E0,4.068188596E-1,1.372723922E0
3.176884487E1,5.006007142E0,1.768238944E-1,1.651913266E0
3.177877587E1,4.672653285E0,4.931541681E-3,1.883509784E0
3.178870687E1,4.143390806E0,-1.547886622E-1,2.160822172E0
3.179863887E1,3.774856591E0,-2.116540039E-1,2.490971171E0
3.180856987E1,3.631667635E0,-2.871895051E-1,2.839286299E0
3.181850088E1,3.946505114E0,-4.773392040E-1,3.027703468E0
3.182843287E1,4.538186620E0,-8.157713681E-1,2.808098420E0
3.183836387E1,5.084333519E0,-1.118602175E0,2.124210416E0
3.184829488E1,5.555278208E0,-1.268696693E0,1.229671791E0
3.185822687E1,5.864734495E0,-1.700938661E0,2.315719593E-1
3.186815787E1,6.055674153E0,-2.282573481E0,-6.725818276E-1
3.187808887E1,6.206987815E0,-2.711785423E0,-1.308447819E0
3.188802087E1,6.054455009E0,-2.678539909E0,-1.568564715E0
3.189795187E1,5.891258050E0,-2.524906071E0,-1.545769930E0
3.190788287E1,5.836174940E0,-2.363866151E0,-1.259625907E0
3.191781487E1,5.824426129E0,-2.279808918E0,-7.553292847E-1
3.192774588E1,5.589552832E0,-1.917361069E0,1.569848764E-1
3.193767687E1,4.977130668E0,-1.301307199E0,1.087226601E0
3.194760887E1,4.290065287E0,-9.524880409E-1,1.735431386E0
3.195753988E1,3.505906890E0,-9.924829960E-1,2.204431876E0
3.196747087E1,2.497613023E0,-9.864714736E-1,2.588300414E0
3.197740287E1,1.398793733E0,-8.127512813E-1,2.832566679E0
3.198733304E1,3.386742389E-1,-6.377493793E-1,2.951554009E0
3.199726404E1,-6.065217394E-1,-6.107387513E-1,2.775656898E0
3.200719604E1,-1.466890991E0,-5.229159111E-1,2.552402018E0
3.201712704E1,-2.209000890E0,-3.231282467E-1,2.360205209E0
3.202705804E1,-2.766291413E0,-1.834201384E-1,2.170722678E0
3.203699004E1,-3.182675148E0,-6.760609210E-2,1.937920464E0
3.204692104E1,-3.549137694E0,5.019600749E-2,1.629925396E0
3.205685204E1,-3.804672128E0,1.444461071E-1,1.337993799E0
3.206678404E1,-3.970208557E0,-4.173157811E-3,1.061717538E0
3.207671504E1,-4.183254198E0,-2.298522931E-1,7.780445480E-1
3.208664604E1,-4.336939491E0,-4.419036153E-1,6.218110389E-1
3.209657704E1,-4.340915598E0,-7.941659063E-1,4.384394324E-1
3.210650904E1,-4.362945567E0,-1.208065159E0,1.582379347E-1
3.211644004E1,-4.526210938E0,-1.535044675E0,-9.023717383E-2
3.212637104E1,-4.840400546E0,-1.723934298E0,-2.710704857E-1
3.213630304E1,-5.156356598E0,-1.856679835E0,-4.401901253E-1
3.214623404E1,-5.365051911E0,-2.115778146E0,-6.213473547E-1
3.215616504E1,-5.370669331E0,-2.468510554E0,-8.034337431E-1
3.216609704E1,-5.142799244E0,-2.969924206E0,-1.042004820E0
3.217602804E1,-4.813198130E0,-3.583514352E0,-1.215412771E0
3.218595904E1,-4.583714211E0,-4.044057721E0,-1.341699765E0
3.219589104E1,-4.611849843E0,-4.385889457E0,-1.511369006E0
3.220582204E1,-4.775483004E0,-4.472898072E0,-1.616186194E0
3.221575304E1,-4.900138625E0,-4.442993657E0,-1.617093097E0
3.222568504E1,-4.890469669E0,-4.419323251E0,-1.496504799E0
3.223561604E1,-4.738225715E0,-4.371570795E0,-1.371445720E0
3.224554704E1,-4.555065193E0,-4.232445362E0,-1.150932600E0
3.225547904E1,-4.095249510E0,-4.112901962E0,-9.010898459E-1
3.226541004E1,-3.247352369E0,-4.390374856E0,-8.353612947E-1
3.227534104E1,-2.264323736E0,-4.939721936E0,-9.851651325E-1
3.228527304E1,-1.439742953E0,-5.552320687E0,-1.213304265E0
3.229520404E1,-4.803820950E-1,-6.547364763E0,-1.515707055E0
3.230513504E1,4.877589422E-1,-7.798146172E0,-1.745989704E0
3.231506704E1,1.112837405E0,-8.761476120E0,-1.820551059E0
3.232499804E1,1.253775768E0,-8.983598979E0,-1.631990633E0
3.233492904E1,1.221792668E0,-8.502894702E0,-1.023517093E0
3.234486104E1,1.330911067E0,-7.596436527E0,-6.064206739E-2
3.235479204E1,1.559709107E0,-6.437064641E0,8.494753039E-1
3.236472304E1,1.997618782E0,-4.946045700E0,1.328640593E0
3.237465504E1,2.194252458E0,-3.309465002E0,1.174332572E0
3.238458604E1,2.031650162E0,-1.697968860E0,8.949596250E-1
3.239451704E1,1.781994519E0,-3.620987695E-1,7.827539686E-1
3.240444804E1,1.604432706E0,4.734116292E-1,7.466894388E-1
3.241438004E1,1.468748066E0,8.633530855E-1,7.441295278E-1
3.242431104E1,1.451761320E0,9.274069941E-1,9.598157716E-1
3.243424204E1,1.430027220E0,8.801345944E-1,1.307900519E0
3.244417404E1,1.285620289E0,9.601011157E-1,1.507006398E0
3.245410504E1,9.683702481E-1,1.234741327E0,1.412364535E0
3.246403604E1,4.740928298E-1,1.695958003E0,1.192734929E0
3.247396804E1,9.523301661E-2,2.227680405E0,9.033679211E-1
3.248389904E1,-6.127414227E-2,2.674494805E0,5.680359141E-1
3.249383004E1,-1.123396307E-1,3.120001767E0,2.342347813E-1
3.250376204E1,-2.365648967E-1,3.557551838E0,3.164396167E-2
3.251369304E1,-4.087361616E-1,3.938982087E0,-4.213494463E-3
3.252362404E1,-5.926626688E-1,4.183941831E0,8.050212622E-2
3.253355604E1,-7.897799098E-1,4.318889721E0,2.105939037E-1
3.254348704E1,-9.134333181E-1,4.312560110E0,2.780082071E-1
3.255341804E1,-9.447667927E-1,4.230626585E0,2.432453223E-1
3.256335004E1,-8.732904285E-1,4.013144077E0,8.795847734E-2
3.257328104E1,-6.752019650E-1,3.651561617E0,-1.806070795E-1
3.258321204E1,-4.062855935E-1,3.290097270E0,-4.196687007E-1
3.259314404E1,-3.800280869E-2,2.913048339E0,-6.492461747E-1
3.260307504E1,3.890251976E-1,2.456048675E0,-8.056539309E-1
3.261300604E1,9.418279821E-1,1.982643478E0,-7.614022028E-1
3.262293804E1,1.479144416E0,1.475757709E0,-6.735320002E-1
3.263286904E1,1.903975039E0,1.076119230E0,-4.236272657E-1
3.264280004E1,2.458281142E0,7.263352811E-1,-1.589974880E-2
3.265273204E1,3.023292328E0,2.617330670E-1,4.036525923E-1
3.266266304E1,3.374329335E0,-1.381141573E-1,8.680589247E-1
3.267259404E1,3.479901398E0,-1.590717477E-1,1.435231826E0
3.268252504E1,3.614087981E0,-2.855780125E-2,1.981369954E0
3.269245704E1,4.092180306E0,-1.774349284E-1,2.449363554E0
3.270238804E1,4.788775479E0,-6.066451156E-1,2.704479911E0
3.271231904E1,5.458933051E0,-1.210330371E0,2.919954486E0
3.272225104E1,6.073263747E0,-1.615880969E0,3.106987034E0
3.273218204E1,6.670978410E0,-1.850484710E0,3.354349984E0
3.274211304E1,7.363072981E0,-2.080519436E0,3.580630213E0
3.275204504E1,8.265552126E0,-2.447856141E0,3.602844955E0
3.276197604E1,8.977688028E0,-2.576382034E0,3.384404672E0
3.277190704E1,9.151086039E0,-1.947692331E0,3.161985945E0
3.278183904E1,9.195493888E0,-1.030876983E0,2.880279958E0
3.279177004E1,8.936015507E0,-1.963840002E-1,2.555685815E0
3.280170104E1,8.460510575E0,6.562400293E-1,2.253612807E0
3.281163304E1,7.843436365E0,1.346920744E0,1.974077307E0
3.282156404E1,7.192690964E0,1.736309638E0,1.782894405E0
3.283149504E1,6.575229669E0,1.642509189E0,1.664484780E0
3.284142704E1,5.865633212E0,1.074359218E0,1.532686200E0
3.285135804E1,4.808612158E0,5.345606411E-1,1.365752871E0
3.286128904E1,3.599327855E0,3.857811624E-1,1.342875055E0
3.287122104E1,2.405535749E0,4.616622341E-1,1.392673452E0
3.288115204E1,1.344198865E0,6.025321841E-1,1.316563900E0
3.289108304E1,2.603975630E-1,8.019175601E-1,1.230072910E0
3.290101404E1,-6.992316824E-1,1.141037942E0,1.257047285E0
3.291094604E1,-1.361186196E0,1.402006778E0,1.282632362E0
3.292087704E1,-1.828240147E0,1.464469074E0,1.298413997E0
3.293080804E1,-2.029639889E0,1.306960872E0,1.225624348E0
3.294074004E1,-2.066561548E0,8.245392680E-1,1.109834275E0
3.295067104E1,-2.244816840E0,1.768940610E-1,1.050785583E0
3.296060204E1,-2.705282149E0,-2.241734773E-1,9.947107852E-1
3.297053404E1,-3.178061110E0,-3.957576817E-1,9.004267716E-1
3.298046504E1,-3.627764618E0,-5.857448280E-1,8.088003176E-1
3.299039987E1,-4.001264289E0,-7.832190415E-1,6.691594523E-1
3.300033187E1,-4.419016272E0,-9.078851876E-1,4.923840898E-1
3.301026288E1,-4.740493265E0,-9.713570058E-1,3.249151923E-1
3.302019387E1,-4.793567272E0,-1.273130929E0,1.558406128E-1
3.303012587E1,-4.560946907E0,-2.029405708E0,-1.179669545E-1
3.304005687E1,-4.343368505E0,-2.970609792E0,-3.844134986E-1
3.304998787E1,-4.433185830E0,-3.442489451E0,-4.821778480E-1
3.305991887E1,-4.490568066E0,-3.592866389E0,-5.088030714E-1
3.306985087E1,-4.510208863E0,-3.808542108E0,-5.110162060E-1
3.307978187E1,-4.400681158E0,-4.081168537E0,-6.163567561E-1
3.308971287E1,-4.103535014E0,-4.393038555E0,-7.896319753E-1
3.309964487E1,-3.835628457E0,-4.573706409E0,-9.531721652E-1
3.310957587E1,-3.634750287E0,-4.596855536E0,-1.006161388E0
3.311950687E1,-3.422344916E0,-4.633672529E0,-1.009348705E0
3.312943887E1,-3.177450076E0,-4.742414076E0,-8.888545471E-1
3.313936987E1,-2.842245575E0,-4.869762340E0,-5.083727163E-1
3.314930087E1,-2.409282060E0,-5.111088624E0,-3.497571428E-2
3.315923287E1,-1.888222640E0,-5.607707852E0,3.567374575E-1
3.316916387E1,-1.344024618E0,-6.115790547E0,6.531082606E-1
3.317909487E1,-8.424919742E-1,-6.597204675E0,7.186409301E-1
3.318902687E1,-5.145339274E-1,-7.018887157E0,5.345442688E-1
3.319895787E1,-2.600666106E-1,-7.240802439E0,2.610787636E-1
3.320888888E1,-1.391520381E-1,-7.230827090E0,-3.690179626E-2
3.321882087E1,-9.715558112E-2,-6.932500978E0,-1.962179393E-1
3.322875187E1,-6.338557184E-2,-6.427219684E0,-2.455011964E-1
3.323868288E1,4.325945556E-2,-5.860489417E0,-1.877289516E-1
3.324861387E1,1.912799656E-1,-5.148483907E0,-6.002576172E-2
3.325854587E1,3.072390229E-1,-4.408961693E0,1.362915802E-1
3.326847687E1,2.970344621E-1,-3.684061318E0,3.929539418E-1
3.327840787E1,1.690587920E-1,-2.829381408E0,4.226519501E-1
3.328833987E1,-1.225243109E-1,-1.888604170E0,3.875522840E-1
3.329827087E1,-3.972335190E-1,-9.797840130E-1,2.815469420E-1
3.330820187E1,-6.767099619E-1,-1.635267413E-1,-4.168421566E-2
3.331813388E1,-1.053985764E0,5.632231075E-1,-5.491342413E-1
3.332806487E1,-1.456017509E0,1.176162166E0,-1.034264275E0
3.333799587E1,-1.833841195E0,1.716888696E0,-1.381079008E0
3.334792788E1,-2.190852302E0,2.261506548E0,-1.510398953E0
3.335785887E1,-2.460753930E0,2.812451087E0,-1.488253793E0
3.336778987E1,-2.706090235E0,3.106291215E0,-1.520249172E0
3.337772188E1,-3.050081347E0,3.337671386E0,-1.459380242E0
3.338765287E1,-3.156876647E0,3.472372524E0,-1.332248325E0
3.339758387E1,-2.819180648E0,3.321486293E0,-1.171699571E0
3.340751587E1,-2.322312913E0,3.110490686E0,-1.025669453E0
3.341744687E1,-2.037746469E0,3.069137422E0,-1.007962915E0
3.342737787E1,-1.850506344E0,3.135678737E0,-9.380559433E-1
3.343730887E1,-1.639044129E0,3.117467583E0,-8.518247151E-1
3.344724087E1,-1.267009186E0,2.873389015E0,-8.083787334E-1
3.345717187E1,-8.225705105E-1,2.383665408E0,-7.935010779E-1
3.346710288E1,-2.475442135E-1,1.789677760E0,-7.073546344E-1
3.347703487E1,4.415700316E-1,9.518202889E-1,-5.391518748E-1
3.348696587E1,1.016570016E0,3.663637286E-1,-1.438233787E-1
3.349689688E1,1.698072356E0,4.810504317E-2,3.003094876E-1
3.350682887E1,2.442277313E0,-2.032942396E-1,7.142210197E-1
3.351675987E1,3.090801356E0,-3.305436856E-1,1.043774772E0
3.352669087E1,3.501349570E0,-2.735672468E-1,1.366836945E0
3.353662287E1,3.824613472E0,-1.336041999E-1,1.734604590E0
3.354655387E1,4.239279880E0,-2.581551558E-1,2.080744554E0
3.355648487E1,4.482864944E0,-4.436487168E-1,2.585755706E0
3.356641687E1,4.479860644E0,-1.827231503E-1,3.146628817E0
3.357634788E1,4.877046801E0,6.428604305E-2,3.566118593E0
